ObsDateTime,Latitude,Longitude,Elevation,NELM,Constellation,State
2022-11-25 14:42:00+00:00,38.893,-99.3298,621.474,3,Pegasus,United States - Kansas
2022-12-04 16:50:00+00:00,43.7606,-71.6861,145.0,4,Pegasus,United States - New Hampshire
2022-12-04 16:18:00+00:00,42.8221,-83.7779,273.384,2,Pegasus,United States - Michigan
2022-11-18 15:45:00+00:00,38.9251,-99.4293,631.229,3,Pegasus,United States - Kansas
2022-12-02 14:12:00+00:00,40.3442,-74.4245,22.7796,1,Pegasus,United States - New Jersey
2022-10-18 15:18:00+00:00,37.816,-87.589,116.317,3,Pegasus,United States - Kentucky
2022-10-17 16:00:00+00:00,38.7976,-94.5031,311.404,5,Pegasus,United States - Missouri
2022-11-17 15:58:00+00:00,39.5284,-104.897,1841.9,2,Pegasus,United States - Colorado
2022-12-03 17:45:00+00:00,45.038,-93.3866,285.418,2,Pegasus,United States - Minnesota
2022-12-03 22:52:00+00:00,-52.0525,-125.0,-3456.93,2,Grus,United States - Arizona
2022-10-23 10:24:00+00:00,33.2559,-116.375,247.008,5,Pegasus,United States - California
2022-10-23 10:24:00+00:00,33.2559,-116.375,247.008,5,Pegasus,United States - California
2022-12-02 14:17:00+00:00,39.9061,-74.9015,22.1928,1,Pegasus,United States - New Jersey
2022-11-25 13:20:00+00:00,38.3791,-121.455,6.2719,2,Pegasus,United States - California
2022-12-02 16:00:00+00:00,39.912,-74.8325,19.3025,6,Pegasus,United States - New Jersey
2022-12-01 16:00:00+00:00,39.912,-74.8325,19.3025,5,Pegasus,United States - New Jersey
2022-11-25 12:38:00+00:00,38.3709,-121.495,5.749,5,Pegasus,United States - California
2022-11-30 16:00:00+00:00,39.912,-74.8325,19.3025,5,Pegasus,United States - New Jersey
2022-12-01 17:05:00+00:00,41.322,-72.7641,32.6656,3,Pegasus,United States - Connecticut
2022-11-29 16:58:00+00:00,41.322,-72.764,32.6365,3,Pegasus,United States - Connecticut
2022-12-02 16:52:00+00:00,32.7038,-97.0227,166.239,5,Pegasus,United States
2022-11-28 16:47:00+00:00,41.322,-72.7641,32.6695,4,Pegasus,United States - Connecticut
2022-12-02 16:53:00+00:00,41.322,-72.7641,32.6656,2,Pegasus,United States - Connecticut
2022-12-02 15:37:00+00:00,42.2473,-71.1779,34.6847,2,Pegasus,United States - New Jersey
2022-12-02 15:36:00+00:00,39.934,-74.891,17.882,3,Pegasus,United States - New Jersey
2022-12-02 15:16:00+00:00,39.972,-74.8779,13.8347,1,Pegasus,United States - New Jersey
2022-12-15 15:02:00+00:00,39.9693,-74.8685,17.6311,2,Pegasus,United States - New Jersey
2022-12-02 14:53:00+00:00,39.8955,-74.9029,19.8092,1,Pegasus,United States - New Jersey
2022-11-25 16:30:00+00:00,39.9693,-74.8685,17.6311,3,Pegasus,United States - New Jersey
2022-12-02 14:12:00+00:00,40.3442,-74.4245,22.7796,1,Pegasus,United States - New Jersey
2022-12-02 12:18:00+00:00,39.9626,-74.7872,14.14,1,Pegasus,United States - New Jersey
2022-11-25 15:27:00+00:00,32.8836,-117.234,100.968,2,Pegasus,United States - California
2022-11-22 13:39:00+00:00,32.8837,-117.233,102.772,2,Pegasus,United States - California
2022-12-02 03:18:00+00:00,35.2553,-120.842,270.084,5,Pegasus,United States - California
2022-12-02 05:08:00+00:00,32.1733,-110.818,845.571,1,Pegasus,United States - Arizona
2022-12-02 05:10:00+00:00,39.934,-74.891,25.4794,3,Pegasus,United States - New Jersey
2022-12-01 13:44:00+00:00,40.006,-74.767,18.1671,2,Pegasus,United States - New Jersey
2022-12-01 13:32:00+00:00,40.006,-74.767,18.1941,2,Pegasus,United States - New Jersey
2022-12-01 17:30:00+00:00,39.9377,-75.0087,11.6736,2,Pegasus,United States - New Jersey
2022-12-01 18:07:00+00:00,39.9676,-74.8004,11.3503,3,Pegasus,United States - New Jersey
2022-11-23 14:53:00+00:00,41.4749,-82.1425,184.33,6,Pegasus,United States
2022-11-22 14:53:00+00:00,41.4749,-82.1425,184.33,4,Pegasus,United States
2022-11-21 14:23:00+00:00,41.4749,-82.1425,184.291,6,Pegasus,United States
2022-11-20 14:53:00+00:00,41.4749,-82.1424,184.376,5,Pegasus,United States
2022-11-19 14:59:00+00:00,41.4749,-82.1425,184.33,4,Pegasus,United States
2022-11-18 14:53:00+00:00,41.4749,-82.1425,184.33,2,Pegasus,United States
2022-12-01 01:06:00+00:00,29.9269,-90.1275,2.18668,2,Pegasus,United States - Louisiana
2022-12-01 05:43:00+00:00,19.7216,-155.085,3.28572,1,Pegasus,United States - Hawaii
2022-12-01 13:40:00+00:00,30.5169,-86.4822,12.1768,2,Pegasus,United States - Florida
2022-12-01 10:52:00+00:00,32.1975,-110.827,812.324,3,Pegasus,United States - Arizona
2022-12-01 10:52:00+00:00,32.254,-110.974,724.403,3,Pegasus,United States - Arizona
2022-11-07 14:49:00+00:00,40.0531,-75.2256,106.297,3,Pegasus,United States - Pennsylvania
2022-11-05 03:40:00+00:00,35.4997,-79.1696,102.098,2,Pegasus,United States - North Carolina
2022-11-07 14:23:00+00:00,42.6277,-71.1671,36.2494,3,Pegasus,United States - Massachusetts
2022-11-07 14:49:00+00:00,39.9526,-75.1652,14.3357,2,Pegasus,United States - Pennsylvania
2022-11-07 14:49:00+00:00,40.0531,-75.2256,106.297,3,Pegasus,United States - Pennsylvania
2022-11-07 14:50:00+00:00,40.0535,-75.2255,105.186,2,Pegasus,United States - Pennsylvania
2022-11-07 14:55:00+00:00,40.0533,-75.2304,98.5577,2,Pegasus,United States - Pennsylvania
2022-11-07 14:48:00+00:00,40.0535,-75.2254,104.977,3,Pegasus,United States - Pennsylvania
2022-11-07 14:55:00+00:00,40.0533,-75.2304,98.5577,2,Pegasus,United States - Pennsylvania
2022-11-07 14:51:00+00:00,40.0533,-75.2304,98.5577,2,Pegasus,United States - Pennsylvania
2022-11-07 13:28:00+00:00,38.9611,-76.7413,49.6818,2,Pegasus,United States - Maryland
2022-11-07 13:51:00+00:00,39.9868,-74.2719,20.0621,2,Pegasus,United States - New Jersey
2022-10-02 16:01:00+00:00,33.9119,-84.7678,351.64,3,Pegasus,United States - Georgia
2022-11-06 23:10:00+00:00,37.998,-105.699,2428.95,4,Pegasus,United States - Colorado
2022-11-06 00:30:00+00:00,40.4469,-86.4688,235.846,2,Pegasus,United States - New Jersey
2022-11-06 18:38:00+00:00,38.734,-82.9865,161.835,2,Pegasus,United States - Ohio
2022-11-06 18:24:00+00:00,39.0558,-76.4988,25.4229,1,Pegasus,United States - Maryland
2022-11-06 16:00:00+00:00,40.6894,-80.1334,320.917,1,Pegasus,United States - Pennsylvania
2022-11-06 14:30:00+00:00,45.1511,-93.3549,264.268,3,Pegasus,United States - Minnesota
2022-11-04 16:02:00+00:00,40.7969,-77.8564,339.269,2,Pegasus,United States - Pennsylvania
2022-11-03 14:32:00+00:00,40.7969,-77.8564,339.269,2,Pegasus,United States - Pennsylvania
2022-11-02 16:17:00+00:00,40.7969,-77.8564,339.269,3,Pegasus,United States - Pennsylvania
2022-11-06 15:26:00+00:00,42.6277,-71.1671,36.2501,2,Pegasus,United States - Massachusetts
2022-11-06 12:04:00+00:00,45.1498,-93.3419,265.83,2,Pegasus,United States - Minnesota
2022-11-05 23:02:00+00:00,37.9979,-105.699,2428.82,6,Pegasus,United States - Colorado
2022-11-06 21:07:00+00:00,45.1277,14.1121,276.998,3,Pegasus,United States - Minnesota
2022-11-06 21:07:00+00:00,45.1277,14.1121,276.998,3,Pegasus,United States - Minnesota
2022-11-06 21:07:00+00:00,45.1277,14.1121,276.998,3,Pegasus,United States - Minnesota
2022-09-24 18:45:00+00:00,43.6289,-70.5126,60.4897,4,Cygnus,United States - Maine
2022-10-27 18:18:00+00:00,41.7612,-70.7041,4.62598,4,Pegasus,United States
2022-11-05 20:20:00+00:00,38.734,-82.9865,161.838,1,Pegasus,United States - Ohio
2022-11-05 14:41:00+00:00,44.9728,-93.1071,259.992,3,Pegasus,United States - Minnesota
2022-11-05 17:31:00+00:00,45.0105,-93.4555,298.404,3,Pegasus,United States - Minnesota
2022-11-04 22:43:00+00:00,37.9979,-105.699,2427.0,6,Pegasus,United States - Colorado
2022-11-03 20:35:00+00:00,37.9978,-105.699,2426.79,6,Pegasus,United States - Colorado
2022-11-05 14:01:00+00:00,42.6276,-71.1671,36.2494,1,Pegasus,United States - Massachusetts
2022-11-02 16:44:00+00:00,40.0809,-74.5304,35.3198,3,Pegasus,United States - New Jersey
2022-11-01 15:03:00+00:00,40.0809,-74.5304,35.3198,3,Pegasus,United States - New Jersey
2022-11-05 15:30:00+00:00,40.0809,-74.5304,35.3198,3,Pegasus,United States - New Jersey
2022-11-05 15:18:00+00:00,40.0809,-74.5304,35.3198,3,Pegasus,United States - New Jersey
2022-11-04 17:22:00+00:00,44.9696,-93.2412,251.761,2,Pegasus,United States - Minnesota
2022-11-05 05:54:00+00:00,42.4566,-83.4353,262.964,1,Pegasus,United States - Michigan
2022-11-05 11:26:00+00:00,45.0916,14.1238,230.275,1,Pegasus,United States - Colorado
2022-11-04 11:51:00+00:00,33.6819,-112.392,397.805,2,Pegasus,United States
2022-11-04 15:25:00+00:00,42.6275,-71.1667,36.3014,2,Pegasus,United States
2022-11-04 14:34:00+00:00,41.4573,-81.9515,210.631,1,Pegasus,United States - Ohio
2022-10-29 17:37:00+00:00,37.7759,-81.1774,731.711,2,Pegasus,United States - West Virginia
2022-10-29 17:36:00+00:00,37.7759,-81.1774,731.711,2,Pegasus,United States - West Virginia
2022-11-04 11:08:00+00:00,37.7758,-81.1776,732.456,5,Pegasus,United States - West Virginia
2022-10-31 12:23:00+00:00,33.1434,-117.166,176.962,3,Pegasus,United States - California
2022-11-02 20:03:00+00:00,37.9978,-105.699,2427.25,6,Pegasus,United States - Colorado
2022-11-03 19:47:00+00:00,38.734,-82.9865,161.84,1,Pegasus,United States - Ohio
2022-11-03 18:30:00+00:00,39.0558,-76.4988,25.4229,3,Pegasus,United States - Maryland
2022-11-03 04:01:00+00:00,37.7871,-81.2087,750.002,2,Pegasus,United States - West Virginia
2022-11-03 15:34:00+00:00,42.6277,-71.1671,36.252,2,Pegasus,United States - Massachusetts
2022-11-03 15:28:00+00:00,37.8332,-81.1154,712.261,3,Pegasus,United States - West Virginia
2022-11-03 15:31:00+00:00,41.4311,-81.3921,273.734,3,Pegasus,United States - Ohio
2022-11-03 14:15:00+00:00,39.9835,-74.2687,15.4032,2,Pegasus,United States - New Jersey
2022-11-03 14:15:00+00:00,39.9835,-74.2687,15.4032,2,Pegasus,United States - New Jersey
2022-11-01 00:10:00+00:00,29.8725,-98.6307,391.147,5,Pegasus,United States - Texas
2022-11-02 21:30:00+00:00,39.6657,-104.791,1712.71,5,Pegasus,United States - Colorado
2022-11-01 18:16:00+00:00,37.9979,-105.699,2428.86,6,Pegasus,United States - Colorado
2022-11-02 18:28:00+00:00,39.0558,-76.4988,25.4229,1,Pegasus,United States - Maryland
2022-10-31 14:06:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-31 13:48:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-31 00:57:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-30 14:09:00+00:00,45.1641,-93.415,279.956,3,Pegasus,United States - Minnesota
2022-10-30 13:30:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-30 01:23:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-29 14:14:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-29 13:38:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-29 01:18:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-28 13:58:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-28 13:33:00+00:00,45.1641,-93.415,279.956,3,Pegasus,United States - Minnesota
2022-10-28 01:08:00+00:00,45.1651,-93.4091,269.008,1,Pegasus,United States - Minnesota
2022-10-27 16:16:00+00:00,45.1651,-93.4091,269.008,3,Pegasus,United States - Minnesota
2022-10-27 13:50:00+00:00,45.1651,-93.4091,269.008,2,Pegasus,United States - Minnesota
2022-10-27 01:01:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-26 13:55:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-26 13:32:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-26 01:11:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-25 14:13:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-25 13:27:00+00:00,45.165,-93.409,268.934,1,Pegasus,United States - Minnesota
2022-10-25 01:15:00+00:00,45.165,-93.409,268.934,2,Pegasus,United States - Minnesota
2022-10-24 14:01:00+00:00,45.165,-93.409,268.934,1,Pegasus,United States - Minnesota
2022-10-24 13:50:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-24 01:21:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-23 13:51:00+00:00,45.1641,-93.415,279.956,3,Pegasus,United States - Minnesota
2022-10-23 13:39:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-22 14:06:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-22 13:54:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-22 01:02:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-22 01:02:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-11-02 12:42:00+00:00,32.2553,-110.951,730.087,1,Pegasus,United States - Arizona
2022-10-21 14:12:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-21 13:42:00+00:00,45.1651,-93.4091,269.068,3,Pegasus,United States - Minnesota
2022-10-21 01:05:00+00:00,45.1651,-93.4091,269.068,2,Pegasus,United States - Minnesota
2022-10-20 13:57:00+00:00,45.1651,-93.4091,269.068,1,Pegasus,United States - Minnesota
2022-10-20 13:29:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-20 01:11:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-19 14:07:00+00:00,45.1641,-93.415,279.956,3,Pegasus,United States - Minnesota
2022-10-19 13:42:00+00:00,45.1641,-93.415,279.956,3,Pegasus,United States - Minnesota
2022-10-19 01:02:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-18 13:49:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-10-18 13:32:00+00:00,45.1641,-93.415,279.956,1,Pegasus,United States - Minnesota
2022-10-18 01:03:00+00:00,45.1641,-93.415,279.956,2,Pegasus,United States - Minnesota
2022-11-02 11:19:00+00:00,35.6265,-120.657,271.129,1,Pegasus,United States - California
2022-11-02 15:41:00+00:00,42.6277,-71.1672,36.2715,1,Pegasus,United States - Massachusetts
2022-11-02 09:28:00+00:00,34.0489,-111.094,1534.66,3,Pegasus,United States - Arizona
2022-11-02 14:17:00+00:00,41.0031,-75.1818,135.385,4,Pegasus,United States - Pennsylvania
2022-10-23 15:00:00+00:00,41.7175,-88.2167,213.856,1,Pegasus,United States - Illinois
2022-11-02 12:03:00+00:00,45.2333,-93.2913,271.293,2,Pegasus,United States - Minnesota
2022-11-01 15:30:00+00:00,44.9694,-93.2302,223.977,2,Pegasus,United States - Minnesota
2022-10-27 04:39:00+00:00,41.0606,-75.591,571.461,3,Pegasus,United States - Pennsylvania
2022-10-02 17:00:00+00:00,41.7595,-88.0756,207.33,1,Pegasus,United States - Illinois
2022-10-28 13:30:00+00:00,41.6683,-88.0751,213.345,2,Pegasus,United States - Illinois
2022-10-21 15:00:00+00:00,41.7606,-88.3201,205.928,3,Pegasus,United States - Illinois
2022-10-26 01:00:00+00:00,41.7549,-88.3464,211.549,3,Pegasus,United States - Illinois
2022-10-26 02:03:00+00:00,41.7481,-88.2565,211.684,1,Pegasus,United States - Illinois
2022-10-23 01:15:00+00:00,41.7401,-88.2525,211.77,1,Pegasus,United States - Illinois
2022-10-26 14:00:00+00:00,41.7203,-88.2692,213.266,4,Pegasus,United States - Illinois
2022-10-26 15:52:00+00:00,41.681,-88.2071,199.392,3,Pegasus,United States - Illinois
2022-10-26 17:32:00+00:00,41.6912,-88.2271,209.959,2,Pegasus,United States - Illinois
2022-10-26 15:00:00+00:00,41.6639,-88.1338,196.718,2,Pegasus,United States - Illinois
2022-10-26 13:15:00+00:00,41.7508,-88.1535,212.468,2,Pegasus,United States - Illinois
2022-11-02 03:00:00+00:00,41.6123,-88.1948,187.3,2,Pegasus,United States - Illinois
2022-10-25 05:25:00+00:00,40.5806,-89.8312,183.24,3,Pegasus,United States - Illinois
2022-10-26 04:52:00+00:00,41.7567,-88.2426,216.177,4,Pegasus,United States - Illinois
2022-10-26 04:52:00+00:00,41.7567,-88.2426,216.177,4,Pegasus,United States - Illinois
2022-10-26 02:00:00+00:00,41.7056,-88.2048,211.043,2,Pegasus,United States - Illinois
2022-10-23 15:00:00+00:00,41.7175,-88.2167,213.856,1,Pegasus,United States - Illinois
2022-11-02 01:50:00+00:00,41.7342,-88.2415,216.272,1,Pegasus,United States - Illinois
2022-10-26 05:46:00+00:00,41.7666,-88.3359,206.222,6,Pegasus,United States - Illinois
2022-10-23 15:00:00+00:00,41.7175,-88.2167,213.856,2,Pegasus,United States - Illinois
2022-10-26 03:33:00+00:00,41.7606,-88.3201,205.928,2,Pegasus,United States - Illinois
2022-10-25 02:30:00+00:00,41.7413,-88.238,216.881,3,Pegasus,United States - Illinois
2022-10-31 12:00:00+00:00,33.1959,-117.379,20.6369,2,Pegasus,United States - California
2022-11-01 13:21:00+00:00,33.6819,-112.392,397.77,3,Pegasus,United States
2022-11-01 18:30:00+00:00,38.734,-82.9865,161.829,2,Pegasus,United States - Ohio
2022-11-01 18:25:00+00:00,39.0558,-76.4988,25.4229,3,Pegasus,United States - Maryland
2022-11-01 16:20:00+00:00,42.6277,-71.1671,36.2333,4,Pegasus,United States - Massachusetts
2022-11-01 15:05:00+00:00,40.7969,-77.8564,339.269,3,Pegasus,United States - Pennsylvania
2022-11-01 14:11:00+00:00,40.6684,-75.3361,123.703,3,Pegasus,United States - Pennsylvania
2022-11-01 03:20:00+00:00,33.1045,-117.185,321.289,2,Pegasus,United States - California
2022-10-30 17:32:00+00:00,40.79,-77.8148,353.499,4,Pegasus,United States - Pennsylvania
2022-10-30 00:20:00+00:00,33.0767,-117.168,150.775,2,Pegasus,United States - California
2022-10-31 15:34:00+00:00,40.7969,-77.8564,339.269,1,Pegasus,United States - Pennsylvania
2022-10-31 15:30:00+00:00,39.6158,-79.9207,271.135,1,Pegasus,United States - West Virginia
2022-10-31 17:05:00+00:00,37.9979,-105.699,2428.29,6,Pegasus,United States - Colorado
2022-10-31 14:05:00+00:00,33.6818,-112.392,397.557,2,Pegasus,United States
2022-10-31 11:49:00+00:00,33.163,-117.162,196.704,3,Pegasus,United States - California
2022-10-31 15:20:00+00:00,45.0839,-93.2868,258.967,4,Pegasus,United States - Minnesota
2022-10-31 15:20:00+00:00,45.09,-93.3015,259.537,4,Pegasus,United States - Minnesota
2022-10-31 15:19:00+00:00,45.0941,-93.2931,258.762,4,Pegasus,United States - Minnesota
2022-10-31 15:13:00+00:00,45.0828,-93.2927,258.012,4,Pegasus,United States - Minnesota
2022-10-31 00:05:00+00:00,33.1877,-117.217,191.361,2,Pegasus,United States - California
2022-10-31 14:16:00+00:00,45.2608,-93.4572,264.958,3,Pegasus,United States - Minnesota
2022-10-31 13:34:00+00:00,45.2608,-93.4572,264.958,3,Pegasus,United States - Minnesota
2022-10-31 12:24:00+00:00,33.1274,-117.15,235.074,4,Pegasus,United States - California
2022-10-31 12:24:00+00:00,33.1275,-117.15,233.144,4,Pegasus,United States - California
2022-10-28 12:00:00+00:00,33.1836,-117.362,20.1155,3,Pegasus,United States - California
2022-10-30 16:00:00+00:00,45.2887,-92.3861,330.239,1,Pegasus,United States - Wisconsin
2022-10-27 23:22:00+00:00,33.1705,-117.158,202.641,2,Pegasus,United States - California
2022-10-30 12:45:00+00:00,39.5365,-104.897,1815.2,2,Pegasus,United States - Colorado
2022-10-29 02:00:00+00:00,33.1442,-116.133,48.1666,4,Pegasus,United States - California
2022-10-31 05:34:00+00:00,39.5365,-104.897,1815.2,2,Pegasus,United States - Colorado
2022-10-30 01:45:00+00:00,39.5365,-104.897,1815.2,2,Pegasus,United States - Colorado
2022-10-29 08:17:00+00:00,40.0179,-78.9072,680.333,4,Pegasus,United States - Pennsylvania
2022-10-28 20:00:00+00:00,39.4863,-80.164,326.073,4,Pegasus,United States - West Virginia
2022-10-30 16:47:00+00:00,37.998,-105.699,2428.88,6,Pegasus,United States - Colorado
2022-10-30 14:09:00+00:00,33.6822,-112.392,397.475,3,Pegasus,United States
2022-10-30 12:56:00+00:00,33.1228,-117.228,178.534,2,Pegasus,United States - California
2022-10-30 16:52:00+00:00,45.1501,-93.3548,264.865,3,Pegasus,United States - Minnesota
2022-10-30 16:51:00+00:00,45.1511,-93.3647,266.317,3,Pegasus,United States - Minnesota
2022-10-30 16:49:00+00:00,45.1501,-93.3548,264.37,3,Pegasus,United States - Minnesota
2022-10-30 16:48:00+00:00,45.1529,-93.3531,262.874,3,Pegasus,United States - Minnesota
2022-10-30 16:47:00+00:00,45.1511,-93.3647,266.317,3,Pegasus,United States - Minnesota
2022-10-30 16:45:00+00:00,45.1492,-93.3614,269.699,3,Pegasus,United States - Minnesota
2022-10-30 16:44:00+00:00,45.1529,-93.3531,262.874,3,Pegasus,United States - Minnesota
2022-10-30 16:42:00+00:00,45.1501,-93.3548,264.865,3,Pegasus,United States - Minnesota
2022-10-30 16:40:00+00:00,45.1511,-93.3647,266.317,3,Pegasus,United States - Minnesota
